Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Year,Month,Week,Profit Margin
OID-106492,2024-06-05,2024-06-06,C-4296,Customer 948,Corporate,East,Technology,Copiers,P-TC-53952,Copiers 843,4,732.74,0.1,2637.86,191.5,2024,6,2024-06-03,0.0725967261340632
OID-106493,2024-06-26,2024-07-02,C-6711,Customer 507,Consumer,East,Office Supplies,Paper,P-OP-36593,Paper 593,7,208.2,0.15,1238.77,366.51,2024,6,2024-06-24,0.295866060689232
OID-106499,2024-06-01,2024-06-02,C-2276,Customer 379,Consumer,West,Furniture,Tables,P-FT-52764,Tables 120,1,199.81,0.1,179.83,49.17,2024,6,2024-05-27,0.2734249012956681
OID-106528,2024-06-02,2024-06-06,C-6848,Customer 513,Corporate,West,Furniture,Chairs,P-FC-88730,Chairs 248,6,216.33,0.1,1168.17,401.5,2024,6,2024-05-27,0.3436999751748461
OID-106530,2024-06-07,2024-06-08,C-3170,Customer 885,Corporate,East,Office Supplies,Paper,P-OP-52440,Paper 688,2,44.07,0.05,83.74,5.25,2024,6,2024-06-03,0.0626940530212562
OID-106535,2024-06-30,2024-07-06,C-2816,Customer 213,Consumer,East,Furniture,Furnishings,P-FF-39323,Furnishings 532,2,108.01,0.0,216.02,50.62,2024,6,2024-06-24,0.2343301546153133
OID-106585,2024-06-17,2024-06-21,C-1669,Customer 149,Corporate,Central,Technology,Accessories,P-TA-44257,Accessories 625,5,512.55,0.1,2306.5,272.91,2024,6,2024-06-17,0.1183221331021027
OID-106589,2024-06-01,2024-06-07,C-6591,Customer 858,Consumer,East,Furniture,Tables,P-FT-92338,Tables 588,3,751.98,0.0,2255.93,596.17,2024,6,2024-05-27,0.2642679515765117
OID-106597,2024-06-14,2024-06-17,C-4347,Customer 524,Consumer,West,Furniture,Tables,P-FT-33512,Tables 267,2,394.32,0.15,670.34,82.8,2024,6,2024-06-10,0.1235194080615806
OID-106598,2024-06-05,2024-06-08,C-2030,Customer 262,Corporate,East,Furniture,Tables,P-FT-65371,Tables 257,3,396.72,0.05,1130.64,303.05,2024,6,2024-06-03,0.2680340338215524
OID-106605,2024-06-26,2024-07-02,C-8950,Customer 961,Consumer,Central,Office Supplies,Storage,P-OS-29203,Storage 626,6,731.07,0.0,4386.39,868.47,2024,6,2024-06-24,0.1979919706182076
OID-106610,2024-06-11,2024-06-15,C-1400,Customer 887,Consumer,West,Technology,Accessories,P-TA-96901,Accessories 827,1,656.68,0.1,591.01,61.79,2024,6,2024-06-10,0.1045498384122096
OID-106625,2024-06-13,2024-06-16,C-4386,Customer 240,Consumer,South,Office Supplies,Appliances,P-OA-39657,Appliances 557,2,403.79,0.0,807.58,133.1,2024,6,2024-06-10,0.1648133931003739
OID-106633,2024-06-18,2024-06-22,C-6659,Customer 859,Corporate,Central,Furniture,Bookcases,P-FB-53195,Bookcases 930,1,44.76,0.0,44.76,3.72,2024,6,2024-06-17,0.0831099195710455
OID-106693,2024-06-20,2024-06-26,C-7367,Customer 967,Home Office,South,Office Supplies,Storage,P-OS-15618,Storage 288,3,671.96,0.0,2015.88,437.09,2024,6,2024-06-17,0.216823422029089
OID-106704,2024-06-19,2024-06-22,C-9572,Customer 185,Consumer,East,Technology,Accessories,P-TA-68098,Accessories 941,1,682.65,0.05,648.51,190.8,2024,6,2024-06-17,0.294212888004811
OID-106708,2024-06-23,2024-06-24,C-5097,Customer 462,Corporate,South,Office Supplies,Binders,P-OB-19996,Binders 993,3,356.15,0.2,854.75,146.04,2024,6,2024-06-17,0.1708569757238958
OID-106736,2024-06-11,2024-06-12,C-8924,Customer 964,Corporate,West,Office Supplies,Binders,P-OB-50887,Binders 118,4,320.53,0.1,1153.92,78.46,2024,6,2024-06-10,0.0679943150305047
OID-106744,2024-06-06,2024-06-07,C-4464,Customer 463,Consumer,Central,Office Supplies,Paper,P-OP-49682,Paper 671,3,164.34,0.05,468.37,136.46,2024,6,2024-06-03,0.2913508550931956
OID-106754,2024-06-20,2024-06-24,C-7671,Customer 180,Consumer,East,Technology,Accessories,P-TA-62169,Accessories 963,7,351.15,0.0,2458.05,152.09,2024,6,2024-06-17,0.0618742499135493
OID-106766,2024-06-12,2024-06-14,C-4410,Customer 314,Corporate,East,Office Supplies,Appliances,P-OA-44363,Appliances 710,4,460.91,0.0,1843.64,246.73,2024,6,2024-06-10,0.1338276453103642
OID-106795,2024-06-23,2024-06-27,C-8994,Customer 839,Consumer,Central,Office Supplies,Binders,P-OB-63557,Binders 260,7,57.15,0.05,380.03,78.28,2024,6,2024-06-17,0.2059837381259374
OID-106811,2024-06-03,2024-06-06,C-8649,Customer 912,Corporate,Central,Furniture,Furnishings,P-FF-12372,Furnishings 134,2,74.06,0.1,133.31,31.94,2024,6,2024-06-03,0.2395919285875028
OID-106821,2024-06-17,2024-06-19,C-2493,Customer 609,Consumer,Central,Technology,Machines,P-TM-66126,Machines 643,3,98.1,0.15,250.16,36.91,2024,6,2024-06-17,0.1475455708346658
OID-106827,2024-06-25,2024-06-26,C-2385,Customer 422,Corporate,East,Office Supplies,Binders,P-OB-36029,Binders 631,4,72.88,0.0,291.54,53.22,2024,6,2024-06-24,0.1825478493517184
OID-106864,2024-06-26,2024-06-28,C-4542,Customer 971,Corporate,East,Furniture,Chairs,P-FC-43643,Chairs 125,3,500.09,0.0,1500.28,521.35,2024,6,2024-06-24,0.3475017996640627
OID-106903,2024-06-14,2024-06-15,C-4648,Customer 301,Corporate,East,Furniture,Chairs,P-FC-37848,Chairs 742,3,653.12,0.05,1861.39,519.82,2024,6,2024-06-10,0.279264420674872
OID-106905,2024-06-26,2024-06-28,C-4506,Customer 180,Consumer,East,Office Supplies,Storage,P-OS-42864,Storage 208,4,693.29,0.0,2773.15,448.31,2024,6,2024-06-24,0.1616609271045561
OID-106917,2024-06-07,2024-06-12,C-8629,Customer 711,Consumer,Central,Technology,Machines,P-TM-43433,Machines 557,2,235.16,0.0,470.31,48.8,2024,6,2024-06-03,0.1037613488975356
OID-106930,2024-06-21,2024-06-24,C-1775,Customer 174,Consumer,West,Technology,Phones,P-TP-46548,Phones 481,1,55.21,0.0,55.21,7.84,2024,6,2024-06-17,0.1420032602789349
OID-106937,2024-06-09,2024-06-14,C-8962,Customer 276,Corporate,South,Office Supplies,Appliances,P-OA-28918,Appliances 189,1,332.43,0.15,282.57,40.94,2024,6,2024-06-03,0.1448844534097745
OID-106955,2024-06-22,2024-06-27,C-5302,Customer 626,Consumer,East,Office Supplies,Storage,P-OS-34903,Storage 302,7,245.79,0.1,1548.47,126.56,2024,6,2024-06-17,0.0817322905836083
OID-106963,2024-06-06,2024-06-11,C-7675,Customer 675,Consumer,Central,Furniture,Furnishings,P-FF-53877,Furnishings 281,7,330.02,0.0,2310.15,596.57,2024,6,2024-06-03,0.258238642512391
OID-106971,2024-06-10,2024-06-15,C-8781,Customer 477,Corporate,South,Office Supplies,Binders,P-OB-22209,Binders 643,5,202.3,0.05,960.93,206.71,2024,6,2024-06-10,0.2151145244710853
OID-106983,2024-06-30,2024-07-06,C-3147,Customer 894,Consumer,East,Furniture,Furnishings,P-FF-62173,Furnishings 467,5,698.17,0.0,3490.84,980.11,2024,6,2024-06-24,0.2807662339150462
OID-107003,2024-06-02,2024-06-03,C-1526,Customer 883,Corporate,South,Furniture,Chairs,P-FC-86526,Chairs 260,7,684.44,0.0,4791.07,296.1,2024,6,2024-05-27,0.0618024783607837
OID-107005,2024-06-25,2024-07-01,C-2857,Customer 489,Home Office,East,Furniture,Furnishings,P-FF-21323,Furnishings 614,7,130.19,0.0,911.33,201.38,2024,6,2024-06-24,0.2209737416742563
OID-107031,2024-06-18,2024-06-21,C-5204,Customer 495,Consumer,Central,Office Supplies,Binders,P-OB-94605,Binders 708,3,572.59,0.0,1717.78,384.98,2024,6,2024-06-17,0.2241148459057621
OID-107036,2024-06-16,2024-06-22,C-8965,Customer 243,Corporate,South,Office Supplies,Paper,P-OP-35923,Paper 541,5,289.22,0.0,1446.12,191.91,2024,6,2024-06-10,0.132706829308771
OID-107042,2024-06-25,2024-06-29,C-6676,Customer 877,Consumer,South,Furniture,Tables,P-FT-92206,Tables 632,5,85.32,0.1,383.93,32.2,2024,6,2024-06-24,0.0838694553694684
OID-107056,2024-06-28,2024-07-04,C-1612,Customer 811,Consumer,East,Office Supplies,Appliances,P-OA-81607,Appliances 656,4,266.47,0.0,1065.88,131.08,2024,6,2024-06-24,0.1229781964198596
OID-107057,2024-06-15,2024-06-17,C-5087,Customer 224,Consumer,Central,Furniture,Bookcases,P-FB-54172,Bookcases 958,1,239.08,0.0,239.08,72.89,2024,6,2024-06-10,0.3048770286096703
OID-107069,2024-06-05,2024-06-10,C-9549,Customer 466,Consumer,South,Furniture,Tables,P-FT-77613,Tables 244,1,179.1,0.0,179.1,32.67,2024,6,2024-06-03,0.1824120603015075
OID-107100,2024-06-07,2024-06-11,C-5024,Customer 955,Consumer,West,Technology,Machines,P-TM-27708,Machines 456,1,166.18,0.1,149.56,18.87,2024,6,2024-06-03,0.1261700989569403
OID-107103,2024-06-17,2024-06-18,C-7880,Customer 553,Home Office,South,Office Supplies,Binders,P-OB-61527,Binders 669,6,411.18,0.1,2220.38,766.24,2024,6,2024-06-17,0.3450940829948026
OID-107106,2024-06-03,2024-06-09,C-6365,Customer 849,Home Office,South,Office Supplies,Storage,P-OS-60677,Storage 758,4,779.56,0.05,2962.34,320.33,2024,6,2024-06-03,0.1081341101966688
OID-107111,2024-06-26,2024-06-27,C-2441,Customer 967,Consumer,South,Office Supplies,Paper,P-OP-44083,Paper 336,2,584.82,0.05,1111.16,310.14,2024,6,2024-06-24,0.2791137189963641
OID-107114,2024-06-26,2024-07-01,C-6643,Customer 630,Consumer,Central,Office Supplies,Storage,P-OS-83050,Storage 752,4,244.81,0.05,930.29,268.31,2024,6,2024-06-24,0.2884154403465586
OID-107160,2024-06-19,2024-06-21,C-7202,Customer 352,Consumer,East,Furniture,Chairs,P-FC-16114,Chairs 847,2,364.43,0.1,655.97,139.61,2024,6,2024-06-17,0.2128298550238578
OID-107179,2024-06-01,2024-06-06,C-2513,Customer 995,Consumer,East,Furniture,Tables,P-FT-52106,Tables 456,1,745.09,0.0,745.09,165.12,2024,6,2024-05-27,0.221610812116657
OID-107186,2024-06-07,2024-06-11,C-7156,Customer 272,Corporate,Central,Technology,Accessories,P-TA-19448,Accessories 161,1,687.89,0.0,687.89,45.72,2024,6,2024-06-03,0.0664641149020919
OID-107197,2024-06-08,2024-06-13,C-7959,Customer 422,Corporate,Central,Furniture,Chairs,P-FC-21686,Chairs 728,2,86.99,0.1,156.57,38.59,2024,6,2024-06-03,0.246471226927253
OID-107209,2024-06-03,2024-06-06,C-7058,Customer 308,Corporate,Central,Office Supplies,Paper,P-OP-34440,Paper 984,2,147.72,0.0,295.43,53.01,2024,6,2024-06-03,0.1794333683105981
OID-107219,2024-06-11,2024-06-13,C-3652,Customer 833,Home Office,West,Office Supplies,Appliances,P-OA-54944,Appliances 864,2,568.03,0.15,965.66,211.17,2024,6,2024-06-10,0.218679452395253
OID-107229,2024-06-09,2024-06-10,C-2220,Customer 241,Corporate,South,Furniture,Bookcases,P-FB-98397,Bookcases 882,5,383.92,0.0,1919.6,435.86,2024,6,2024-06-03,0.227057720358408
OID-107236,2024-06-22,2024-06-28,C-2919,Customer 648,Consumer,Central,Office Supplies,Binders,P-OB-76904,Binders 114,4,566.5,0.0,2266.02,593.69,2024,6,2024-06-17,0.2619968049708299
OID-107239,2024-06-22,2024-06-23,C-5157,Customer 545,Consumer,South,Furniture,Chairs,P-FC-40457,Chairs 265,4,173.0,0.0,692.0,65.26,2024,6,2024-06-17,0.0943063583815028
OID-107241,2024-06-10,2024-06-14,C-1971,Customer 570,Corporate,Central,Office Supplies,Storage,P-OS-56906,Storage 936,7,251.08,0.0,1757.55,223.13,2024,6,2024-06-10,0.1269551364114819
OID-107249,2024-06-26,2024-06-27,C-4396,Customer 495,Consumer,Central,Office Supplies,Storage,P-OS-13859,Storage 927,7,279.46,0.05,1858.42,117.93,2024,6,2024-06-24,0.0634571302504277
OID-107293,2024-06-17,2024-06-18,C-8459,Customer 225,Home Office,South,Office Supplies,Storage,P-OS-39509,Storage 980,6,453.89,0.05,2587.18,152.69,2024,6,2024-06-17,0.0590179268547221
OID-107302,2024-06-17,2024-06-19,C-5859,Customer 134,Corporate,East,Office Supplies,Appliances,P-OA-41353,Appliances 283,2,339.98,0.0,679.97,116.7,2024,6,2024-06-17,0.1716252187596511
OID-107331,2024-06-21,2024-06-24,C-5869,Customer 115,Corporate,South,Office Supplies,Storage,P-OS-22167,Storage 284,7,144.61,0.0,1012.28,208.63,2024,6,2024-06-17,0.206099103014976
OID-107353,2024-06-14,2024-06-15,C-8397,Customer 841,Consumer,South,Office Supplies,Binders,P-OB-87682,Binders 457,2,456.26,0.2,730.02,55.72,2024,6,2024-06-10,0.0763266759814799
OID-107360,2024-06-02,2024-06-03,C-2937,Customer 552,Consumer,Central,Office Supplies,Paper,P-OP-25247,Paper 163,1,252.75,0.05,240.11,79.24,2024,6,2024-05-27,0.3300154096039315
OID-107413,2024-06-04,2024-06-07,C-1762,Customer 911,Consumer,Central,Technology,Accessories,P-TA-81988,Accessories 799,5,127.36,0.2,509.44,127.21,2024,6,2024-06-03,0.2497055590452261
OID-107416,2024-06-07,2024-06-12,C-4585,Customer 384,Consumer,West,Furniture,Furnishings,P-FF-64523,Furnishings 396,2,379.88,0.1,683.78,213.06,2024,6,2024-06-03,0.3115914475416069
OID-107418,2024-06-05,2024-06-11,C-1046,Customer 601,Home Office,West,Furniture,Bookcases,P-FB-63045,Bookcases 345,3,485.91,0.05,1384.85,463.91,2024,6,2024-06-03,0.3349893490269705
OID-107419,2024-06-26,2024-06-27,C-6767,Customer 505,Consumer,Central,Office Supplies,Binders,P-OB-24058,Binders 268,6,656.53,0.0,3939.17,1333.03,2024,6,2024-06-24,0.3384037754146178
OID-107428,2024-06-12,2024-06-16,C-3750,Customer 638,Consumer,East,Furniture,Chairs,P-FC-95199,Chairs 528,1,115.27,0.2,92.21,10.62,2024,6,2024-06-10,0.1151718902505151
OID-107436,2024-06-27,2024-06-30,C-7294,Customer 537,Consumer,Central,Technology,Phones,P-TP-82775,Phones 425,1,81.09,0.05,77.03,23.15,2024,6,2024-06-24,0.3005322601583798
OID-107438,2024-06-22,2024-06-25,C-6995,Customer 364,Consumer,Central,Office Supplies,Storage,P-OS-96612,Storage 297,3,776.05,0.15,1978.93,118.32,2024,6,2024-06-17,0.0597898864537906
OID-107439,2024-06-06,2024-06-07,C-9464,Customer 784,Consumer,West,Technology,Accessories,P-TA-94484,Accessories 840,2,210.55,0.0,421.1,104.59,2024,6,2024-06-03,0.2483733080028496
OID-107493,2024-06-08,2024-06-13,C-2655,Customer 953,Home Office,Central,Office Supplies,Paper,P-OP-76596,Paper 265,6,429.39,0.1,2318.71,512.75,2024,6,2024-06-03,0.2211358902148177
OID-107501,2024-06-24,2024-06-30,C-2712,Customer 635,Corporate,East,Furniture,Chairs,P-FC-28232,Chairs 584,2,333.13,0.0,666.26,128.71,2024,6,2024-06-24,0.1931828415333353
OID-107510,2024-06-02,2024-06-04,C-3292,Customer 443,Consumer,West,Technology,Machines,P-TM-25695,Machines 238,3,555.55,0.15,1416.66,451.57,2024,6,2024-05-27,0.3187567941496195
OID-107522,2024-06-19,2024-06-24,C-9603,Customer 132,Home Office,East,Technology,Phones,P-TP-19489,Phones 673,5,266.29,0.05,1264.88,318.23,2024,6,2024-06-17,0.2515890835494276
OID-107528,2024-06-06,2024-06-11,C-6686,Customer 604,Home Office,Central,Office Supplies,Storage,P-OS-15693,Storage 512,6,419.07,0.2,2011.54,375.18,2024,6,2024-06-03,0.1865138152858009
OID-107529,2024-06-11,2024-06-13,C-6390,Customer 362,Consumer,West,Technology,Phones,P-TP-97796,Phones 103,3,305.83,0.1,825.74,205.02,2024,6,2024-06-10,0.2482863855450868
OID-107554,2024-06-11,2024-06-12,C-5896,Customer 146,Consumer,Central,Furniture,Bookcases,P-FB-27421,Bookcases 389,4,517.14,0.0,2068.54,553.56,2024,6,2024-06-10,0.2676090382588685
OID-107568,2024-06-01,2024-06-06,C-8177,Customer 220,Consumer,South,Office Supplies,Storage,P-OS-63464,Storage 269,3,280.42,0.0,841.25,131.14,2024,6,2024-05-27,0.1558870728083209
OID-107589,2024-06-22,2024-06-23,C-5039,Customer 956,Consumer,Central,Technology,Machines,P-TM-77904,Machines 827,4,186.34,0.0,745.36,134.89,2024,6,2024-06-17,0.1809729526671675
OID-107591,2024-06-04,2024-06-09,C-1631,Customer 138,Consumer,East,Furniture,Furnishings,P-FF-80889,Furnishings 405,2,490.52,0.0,981.04,113.73,2024,6,2024-06-03,0.1159279947810486
OID-107593,2024-06-04,2024-06-09,C-7884,Customer 451,Consumer,East,Office Supplies,Binders,P-OB-92055,Binders 549,6,660.21,0.0,3961.26,488.0,2024,6,2024-06-03,0.1231931254196896
OID-107622,2024-06-22,2024-06-27,C-2196,Customer 590,Consumer,South,Furniture,Chairs,P-FC-36273,Chairs 340,6,357.71,0.0,2146.23,590.66,2024,6,2024-06-17,0.2752081556962674
OID-107623,2024-06-17,2024-06-23,C-2286,Customer 105,Consumer,East,Office Supplies,Binders,P-OB-48292,Binders 905,3,382.31,0.05,1089.59,343.55,2024,6,2024-06-17,0.3153020861057829
OID-107637,2024-06-09,2024-06-15,C-7701,Customer 415,Corporate,Central,Technology,Copiers,P-TC-72515,Copiers 480,7,769.22,0.1,4846.08,1520.12,2024,6,2024-06-03,0.3136803354463814
OID-107653,2024-06-26,2024-07-01,C-1194,Customer 699,Consumer,East,Technology,Accessories,P-TA-17952,Accessories 821,4,261.94,0.05,995.38,136.29,2024,6,2024-06-24,0.1369225823303662
OID-107665,2024-06-15,2024-06-18,C-7738,Customer 935,Consumer,West,Furniture,Bookcases,P-FB-71051,Bookcases 569,1,244.7,0.0,244.7,79.77,2024,6,2024-06-10,0.3259910093992644
OID-107673,2024-06-16,2024-06-18,C-4035,Customer 175,Consumer,East,Office Supplies,Binders,P-OB-27454,Binders 121,6,156.53,0.0,939.19,299.58,2024,6,2024-06-10,0.3189769908112309
OID-107686,2024-06-27,2024-07-02,C-5020,Customer 994,Consumer,Central,Technology,Machines,P-TM-71329,Machines 405,6,470.77,0.0,2824.59,270.76,2024,6,2024-06-24,0.0958581599453372
OID-107689,2024-06-19,2024-06-22,C-4293,Customer 735,Consumer,East,Office Supplies,Storage,P-OS-32054,Storage 305,1,109.44,0.0,109.44,32.07,2024,6,2024-06-17,0.2930372807017544
OID-107696,2024-06-20,2024-06-23,C-9038,Customer 623,Corporate,Central,Office Supplies,Binders,P-OB-88698,Binders 543,1,171.96,0.1,154.76,49.19,2024,6,2024-06-17,0.3178469888860171
OID-107702,2024-06-29,2024-07-04,C-8334,Customer 318,Corporate,West,Office Supplies,Appliances,P-OA-47795,Appliances 422,4,210.92,0.0,843.7,102.74,2024,6,2024-06-24,0.1217731421121251
OID-107704,2024-06-13,2024-06-16,C-3094,Customer 149,Home Office,West,Office Supplies,Binders,P-OB-14907,Binders 956,1,540.56,0.1,486.5,53.03,2024,6,2024-06-10,0.1090030832476875
OID-107715,2024-06-14,2024-06-20,C-6868,Customer 661,Consumer,Central,Technology,Machines,P-TM-29090,Machines 652,7,26.31,0.15,156.57,17.19,2024,6,2024-06-10,0.1097911477294501
OID-107729,2024-06-30,2024-07-02,C-9275,Customer 608,Home Office,East,Office Supplies,Binders,P-OB-57994,Binders 294,3,479.14,0.0,1437.43,171.45,2024,6,2024-06-24,0.1192753734094877
OID-107732,2024-06-29,2024-07-04,C-9008,Customer 365,Consumer,Central,Office Supplies,Paper,P-OP-60751,Paper 814,3,261.23,0.0,783.7,58.77,2024,6,2024-06-24,0.0749904300114839
OID-107733,2024-06-28,2024-07-03,C-1650,Customer 243,Corporate,West,Technology,Phones,P-TP-32390,Phones 825,5,338.95,0.0,1694.76,211.53,2024,6,2024-06-24,0.1248141329745804
OID-107734,2024-06-21,2024-06-23,C-3463,Customer 302,Home Office,West,Office Supplies,Binders,P-OB-79561,Binders 746,1,537.89,0.0,537.89,78.22,2024,6,2024-06-17,0.1454200673000056
OID-107736,2024-06-17,2024-06-19,C-5197,Customer 295,Consumer,East,Furniture,Tables,P-FT-54355,Tables 116,2,645.68,0.1,1162.22,248.88,2024,6,2024-06-17,0.2141419008449346
OID-107770,2024-06-18,2024-06-20,C-6831,Customer 573,Consumer,West,Office Supplies,Binders,P-OB-81538,Binders 164,4,185.44,0.0,741.76,101.23,2024,6,2024-06-17,0.1364727135461605
OID-107776,2024-06-17,2024-06-21,C-9738,Customer 133,Consumer,Central,Furniture,Tables,P-FT-74491,Tables 772,5,428.85,0.1,1929.81,455.63,2024,6,2024-06-17,0.2361009633072686
OID-107782,2024-06-15,2024-06-21,C-6524,Customer 218,Corporate,West,Technology,Accessories,P-TA-66522,Accessories 392,2,346.78,0.0,693.55,143.46,2024,6,2024-06-10,0.206848821281811
OID-107788,2024-06-16,2024-06-19,C-6361,Customer 400,Consumer,South,Technology,Phones,P-TP-32097,Phones 709,1,444.29,0.0,444.29,27.2,2024,6,2024-06-10,0.0612212743928515
OID-107796,2024-06-15,2024-06-19,C-6987,Customer 334,Home Office,Central,Furniture,Chairs,P-FC-33596,Chairs 870,2,445.58,0.2,712.93,139.56,2024,6,2024-06-10,0.1957555440225548
OID-107801,2024-06-20,2024-06-23,C-6721,Customer 347,Home Office,East,Office Supplies,Paper,P-OP-11935,Paper 136,6,389.49,0.0,2336.93,756.52,2024,6,2024-06-17,0.3237238599358988
OID-107814,2024-06-02,2024-06-04,C-4449,Customer 422,Home Office,East,Technology,Copiers,P-TC-97906,Copiers 537,6,502.83,0.0,3017.0,255.54,2024,6,2024-05-27,0.0847000331455087
OID-107815,2024-06-29,2024-07-04,C-3616,Customer 418,Consumer,West,Office Supplies,Appliances,P-OA-76778,Appliances 213,2,242.77,0.0,485.54,98.55,2024,6,2024-06-24,0.2029698891955348
OID-107824,2024-06-25,2024-07-01,C-2390,Customer 395,Consumer,Central,Office Supplies,Paper,P-OP-86277,Paper 968,3,99.8,0.1,269.47,42.09,2024,6,2024-06-24,0.1561954948602812
OID-107838,2024-06-29,2024-07-01,C-5934,Customer 772,Corporate,South,Technology,Phones,P-TP-48380,Phones 477,4,69.95,0.0,279.79,45.73,2024,6,2024-06-24,0.1634440115801136
OID-107847,2024-06-05,2024-06-06,C-8871,Customer 625,Corporate,West,Technology,Copiers,P-TC-72837,Copiers 631,2,292.41,0.0,584.82,92.31,2024,6,2024-06-03,0.1578434390068739
OID-107848,2024-06-05,2024-06-10,C-3871,Customer 898,Consumer,Central,Furniture,Chairs,P-FC-67674,Chairs 129,1,84.54,0.05,80.32,7.91,2024,6,2024-06-03,0.0984810756972111
OID-107853,2024-06-06,2024-06-12,C-4382,Customer 752,Home Office,East,Office Supplies,Appliances,P-OA-51150,Appliances 265,5,589.6,0.0,2948.0,395.7,2024,6,2024-06-03,0.1342265943012211
OID-107858,2024-06-01,2024-06-05,C-4167,Customer 815,Home Office,South,Technology,Accessories,P-TA-61241,Accessories 239,4,292.46,0.2,935.86,117.09,2024,6,2024-05-27,0.1251148676084029
OID-107871,2024-06-24,2024-06-26,C-1179,Customer 645,Consumer,West,Furniture,Furnishings,P-FF-69019,Furnishings 951,5,637.43,0.0,3187.16,705.95,2024,6,2024-06-24,0.2214981362717905
OID-107872,2024-06-11,2024-06-15,C-1796,Customer 224,Consumer,East,Furniture,Chairs,P-FC-34716,Chairs 595,3,597.54,0.0,1792.63,464.3,2024,6,2024-06-10,0.2590049257236574
OID-107888,2024-06-30,2024-07-01,C-1528,Customer 921,Home Office,South,Office Supplies,Storage,P-OS-75294,Storage 512,5,307.36,0.0,1536.79,305.98,2024,6,2024-06-24,0.199103325763442
OID-107915,2024-06-07,2024-06-08,C-2014,Customer 706,Consumer,South,Technology,Machines,P-TM-65753,Machines 143,4,164.42,0.05,624.8,132.55,2024,6,2024-06-03,0.2121478873239436
OID-107917,2024-06-11,2024-06-16,C-9622,Customer 271,Home Office,Central,Office Supplies,Appliances,P-OA-62653,Appliances 417,5,445.85,0.2,1783.42,481.08,2024,6,2024-06-10,0.2697513765686153
OID-107930,2024-06-19,2024-06-23,C-6407,Customer 249,Home Office,South,Technology,Copiers,P-TC-82005,Copiers 128,6,466.66,0.15,2379.95,505.4,2024,6,2024-06-17,0.2123574024664384
OID-107940,2024-06-16,2024-06-20,C-6507,Customer 443,Consumer,Central,Furniture,Furnishings,P-FF-50464,Furnishings 559,3,22.68,0.0,68.04,3.21,2024,6,2024-06-10,0.0471781305114638
OID-107953,2024-06-20,2024-06-23,C-5517,Customer 944,Consumer,South,Technology,Copiers,P-TC-97694,Copiers 271,3,390.77,0.05,1113.68,304.35,2024,6,2024-06-17,0.2732831693125493
OID-107959,2024-06-03,2024-06-08,C-1172,Customer 974,Consumer,Central,Office Supplies,Paper,P-OP-55531,Paper 167,5,577.44,0.1,2598.46,369.06,2024,6,2024-06-03,0.1420302794732264
OID-107981,2024-06-10,2024-06-14,C-9465,Customer 961,Home Office,South,Office Supplies,Paper,P-OP-69663,Paper 563,2,46.43,0.0,92.85,8.76,2024,6,2024-06-10,0.0943457189014539
OID-107994,2024-06-01,2024-06-05,C-4364,Customer 635,Corporate,South,Technology,Accessories,P-TA-19258,Accessories 372,3,495.92,0.0,1487.77,505.88,2024,6,2024-05-27,0.3400256760117491
OID-107997,2024-06-25,2024-06-28,C-9711,Customer 324,Consumer,South,Office Supplies,Binders,P-OB-22579,Binders 198,3,407.48,0.2,977.95,76.1,2024,6,2024-06-24,0.0778158392555856
OID-100014,2024-07-18,2024-07-22,C-3840,Customer 698,Consumer,Central,Technology,Accessories,P-TA-19771,Accessories 319,6,27.07,0.1,146.2,45.91,2024,7,2024-07-15,0.3140218878248974
OID-100050,2024-07-05,2024-07-08,C-7776,Customer 932,Consumer,Central,Office Supplies,Appliances,P-OA-44905,Appliances 706,4,796.42,0.1,2867.1,407.38,2024,7,2024-07-01,0.1420878239335914
OID-100066,2024-07-24,2024-07-26,C-8690,Customer 369,Consumer,West,Furniture,Furnishings,P-FF-31723,Furnishings 411,7,428.34,0.1,2698.53,609.9,2024,7,2024-07-22,0.2260119398339095
OID-100077,2024-07-04,2024-07-05,C-9074,Customer 891,Consumer,East,Furniture,Bookcases,P-FB-18199,Bookcases 658,7,13.17,0.0,92.16,29.14,2024,7,2024-07-01,0.3161892361111111
OID-100084,2024-07-29,2024-08-04,C-3769,Customer 142,Home Office,West,Furniture,Tables,P-FT-71609,Tables 753,4,165.43,0.0,661.71,110.67,2024,7,2024-07-29,0.1672484925420501
OID-100088,2024-07-09,2024-07-10,C-8630,Customer 850,Corporate,West,Furniture,Tables,P-FT-43412,Tables 127,1,136.65,0.15,116.15,22.49,2024,7,2024-07-08,0.1936289281102023
OID-100094,2024-07-23,2024-07-24,C-2895,Customer 577,Corporate,West,Furniture,Tables,P-FT-93139,Tables 777,7,637.62,0.05,4240.18,1163.15,2024,7,2024-07-22,0.2743161846902726
OID-100125,2024-07-30,2024-08-05,C-8668,Customer 546,Consumer,West,Office Supplies,Binders,P-OB-31553,Binders 104,1,40.45,0.05,38.43,8.28,2024,7,2024-07-29,0.2154566744730679
OID-100126,2024-07-26,2024-07-31,C-4912,Customer 234,Consumer,West,Furniture,Tables,P-FT-79740,Tables 316,7,704.22,0.0,4929.56,1080.8,2024,7,2024-07-22,0.2192487767670948
